names,summary,cusine,price,reviews_count,rating,address,url
P.F. Chang's Asian Table - Leicester Square,Family-friendly chain offering creative takes on Asian fare in a striking space.,Asian restaurant,££,"1,964 reviews",3.9,"10 Great Newport St, London WC2H 7JA","https://www.google.com/maps/place/P.F.+Chang's+Asian+Table+-+Leicester+Square/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604cd9ed50149:0x227e2ae3d4bdcdec!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd98ef948d:0xc96e3cd3e27def7b!8m2!3d51.5119502!4d-0.1278653!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQYXNpYW5fcmVzdGF1cmFudA"
The 10 Cases,NA,Wine bar,££,711 reviews,4.6,,"https://www.google.com/maps/place/The+10+Cases/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ccb114da1b:0xc889cfb913c5d77f!8m2!3d51.5144738!4d-0.1242846!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEId2luZV9iYXI"
Little Frankie's,Chain restaurant serving Italian and American comfort-food classics in a family-friendly atmosphere.,Italian restaurant,££,"1,600 reviews",4.3,"7 Whitehall, London SW1A 2DD","https://www.google.com/maps/place/Little+Frankie's/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cfb3283ca9:0x2447dffcdc53a0b6!8m2!3d51.507013!4d-0.1272483!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Darjeeling Express,"Acclaimed, family-owned eatery offering an array of refined Indian dishes in a cheerful atmosphere.",Indian restaurant,££,926 reviews,4.5,"2a Garrick St, London WC2E 9BH","https://www.google.com/maps/place/Darjeeling+Express/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604cc45afac5b:0x657a7372b74fc3d7!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d50f68d079:0x962285678cf1479c!8m2!3d51.5114845!4d-0.1254335!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Cinnamon Bazaar,NA,Restaurant,££,852 reviews,4.1,,"https://www.google.com/maps/place/Cinnamon+Bazaar/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc0eb02233:0xee4641360219bb94!8m2!3d51.5106323!4d-0.1237152!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Berenjak,"Compact, casual spot for Iranian cooking with local, seasonal produce, designed for sharing.",Restaurant,££,530 reviews,4.4,"27 Romilly St, London W1D 5AL","https://www.google.com/maps/place/Berenjak/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760533134b669b:0xbc560d9169dcb066!8m2!3d51.5130327!4d-0.1307591!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
DUCKSOUP,NA,Eclectic restaurant,££,472 reviews,4.4,,"https://www.google.com/maps/place/DUCKSOUP/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d31e133b33:0x63e1f809f021c29d!8m2!3d51.5133101!4d-0.132151!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETZWNsZWN0aWNfcmVzdGF1cmFudA"
Plant Hub - Gluten Free Italian Restaurant & Pizzeria,"Vegan & gluten-free pizza, pasta & small plates pair with a natural wine list at this chic venue.",Italian restaurant,Not Available,238 reviews,4.8,"217 Mare St, London E8 3QE","https://www.google.com/maps/place/Plant+Hub+-+Gluten+Free+Italian+Restaurant+%26+Pizzeria/@51.5135313,-0.1438243,12z/data=!3m1!5s0x48761ce42be77ae5:0x2a28d82563f4a6e6!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761d03d4108dc5:0xde13f87ec9d28232!8m2!3d51.541605!4d-0.0555234!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
The Port House,"Stripped wood floors and bare brick walls in a cosy, candlelit bar, serving tapas and port.",Tapas restaurant,££,910 reviews,4.6,"417 Strand, London WC2R 0PD","https://www.google.com/maps/place/The+Port+House/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cbf8af4a8b:0xecbaee9d7e4920e1!8m2!3d51.5099302!4d-0.1231113!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQdGFwYXNfcmVzdGF1cmFudA"
Punjab Restaurant,Informal 1940s Covent Garden restaurant with traditional tandoori dishes and Punjabi specialities.,Indian restaurant,££,"2,383 reviews",4.3,"80 Neal St, London WC2H 9PA","https://www.google.com/maps/place/Punjab+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b32d462063b:0xf4cf9b277316dff4!8m2!3d51.5151053!4d-0.1265203!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
House Restaurant,"Contemporary, white-tablecloth dining room hung with modern art, for a menu of European cuisine.",Restaurant,Not Available,46 reviews,4.5,"National Theatre, Upper Ground, London SE1 9PX","https://www.google.com/maps/place/House+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604b6fed070cb:0xf53d5b8a76c37519!8m2!3d51.5071823!4d-0.1143708!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Palm Court Brasserie,NA,Brasserie,££,"1,000 reviews",4.3,,"https://www.google.com/maps/place/Palm+Court+Brasserie/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cc64f6cb3b:0xbe4d426b6a6b2197!8m2!3d51.5119333!4d-0.1242524!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUcmVzdGF1cmFudF9icmFzc2VyaWU"
Ippudo Villiers Street,NA,Japanese restaurant,££,677 reviews,4.5,"31A Villiers St, London WC2N 6ND","https://www.google.com/maps/place/Ippudo+Villiers+Street/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cec94e9615:0x9ee105c95304c624!8m2!3d51.5080758!4d-0.1236585!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSARNqYXBhbmVzZV9yZXN0YXVyYW50"
Boulevard Brasserie,NA,French restaurant,££,654 reviews,4.3,"40 Wellington St, London WC2E 7BD","https://www.google.com/maps/place/Boulevard+Brasserie/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cb07371cbf:0x5051927ac6ad5143!8m2!3d51.5124934!4d-0.1208642!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERZnJlbmNoX3Jlc3RhdXJhbnQ"
Sticks'n' Sushi Soho,NA,Sushi restaurant,Not Available,493 reviews,4.6,"40 Beak St, London W1F 9RQ","https://www.google.com/maps/place/Sticks'n'+Sushi+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760564fabbc2a5:0x919fe9a0cb55d39b!8m2!3d51.5125515!4d-0.1370622!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQc3VzaGlfcmVzdGF1cmFudA"
Paradise Soho,NA,Sri Lankan restaurant,Not Available,196 reviews,4.4,,"https://www.google.com/maps/place/Paradise+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605fd6757237b:0x5a1cb37cd852e238!8m2!3d51.5121646!4d-0.1337911!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEVc3JpX2xhbmthbl9yZXN0YXVyYW50"
Kitty Fisher's Mayfair,NA,Modern British restaurant,£££,278 reviews,4.6,,"https://www.google.com/maps/place/Kitty+Fisher's+Mayfair/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760528d0533c1f:0x284b587f55fef801!8m2!3d51.506534!4d-0.1462464!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
Roti King,Simple no-frills Chinese and Malaysian restaurant and takeaway hidden away in a basement.,Malaysian restaurant,£,"3,247 reviews",4.4,"40 Doric Way, London NW1 1LH","https://www.google.com/maps/place/Roti+King/@51.5135313,-0.1438243,12z/data=!3m1!5s0x48761b24f42b7a71:0xfd916205db64bfb3!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b24f66e14b5:0x8cb1681d0d23dfaa!8m2!3d51.5290963!4d-0.1319957!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUbWFsYXlzaWFuX3Jlc3RhdXJhbnQ"
Barshu Restaurant,Spicy Sichuan specialities served amid Chinese lanterns and traditional wooden decorations.,Sichuan restaurant,£££,683 reviews,4.1,"28 Frith St, London W1D 5LF","https://www.google.com/maps/place/Barshu+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2f3b6c873:0x33cd98c66b65476!8m2!3d51.5128389!4d-0.1308!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESc2ljaHVhbl9yZXN0YXVyYW50"
Big Easy Bar BQ & Crabshack,"Tri-level former power station, now industrial eatery with an open kitchen for hickory-smoked meats.",American restaurant,££,"3,539 reviews",4.0,"12 Maiden Ln, London WC2E 7NA","https://www.google.com/maps/place/Big+Easy+Bar+BQ+%26+Crabshack/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604cbf40186d5:0xc6e756f225b527f6!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cbf3db9b87:0x4908a6a2b885ca23!8m2!3d51.5106786!4d-0.1229818!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETYW1lcmljYW5fcmVzdGF1cmFudA"
Hachi Japanese BBQ Restaurant,"Informal, contemporary outpost spotlighting Wagyu beef & emphasising Japanese-style grilled meats.",Yakiniku restaurant,Not Available,227 reviews,4.3,"56 Brewer St, London W1F 9TJ","https://www.google.com/maps/place/Hachi+Japanese+BBQ+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605afbcd63c9f:0x52a76590fd5c84e3!8m2!3d51.5113841!4d-0.1359489!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETeWFraW5pa3VfcmVzdGF1cmFudA"
Lina Stores Soho Restaurant,Intimate spot for classic Italian fare including housemade pastas & cannoli with wine & cocktails.,Italian restaurant,££,715 reviews,4.5,"51 Greek St, London W1D 4EH","https://www.google.com/maps/place/Lina+Stores+Soho+Restaurant/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604d2c5d47129:0xa62533b1ca1ff138!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2c5caf833:0xb40652f18dbbd63c!8m2!3d51.514127!4d-0.1310865!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Giovanni's of Covent Garden,NA,Italian restaurant,£££,335 reviews,4.1,,"https://www.google.com/maps/place/Giovanni's+of+Covent+Garden/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cdca932387:0x9185a58e5e5d7606!8m2!3d51.5110973!4d-0.1260696!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Eat Tokyo (Soho),"Small Japanese eatery with no-frills decor serving sushi and bento boxes, plus sharing platters.",Japanese restaurant,££,"3,324 reviews",4.3,"16 Old Compton St, London W1D 4TL","https://www.google.com/maps/place/Eat+Tokyo+(Soho)/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2ed0c6601:0xa3e0d243e40a8107!8m2!3d51.5136993!4d-0.1301915!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETamFwYW5lc2VfcmVzdGF1cmFudA"
1771 Restaurant,"A globally inspired seasonal menu is matched by a robust drink list at this bright, upmarket eatery.",Modern European restaurant,Not Available,70 reviews,4.8,"18-22 Holbein Pl, London SW1W 8NL","https://www.google.com/maps/place/1771+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605cf1a69dabb:0xcaa74e2d56da99a2!8m2!3d51.4902701!4d-0.1554267!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Din Tai Fung Covent Garden,NA,Taiwanese restaurant,££,"2,725 reviews",4.0,"5 Henrietta St, London WC2E 8PS","https://www.google.com/maps/place/Din+Tai+Fung+Covent+Garden/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605f3a435ca19:0x8a24b2122cc98b05!8m2!3d51.5112454!4d-0.1231064!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUdGFpd2FuZXNlX3Jlc3RhdXJhbnQ"
Kazan Restaurant,NA,Turkish restaurant,££,818 reviews,4.5,,"https://www.google.com/maps/place/Kazan+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604e01fec5bc9:0x9098aba22acbc519!8m2!3d51.4926711!4d-0.1405933!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESdHVya2lzaF9yZXN0YXVyYW50"
Fatt Pundit,"Tapas-style Indo-Chinese specialties, fruit coolers & wine in a snug, industrial-chic space.",Asian fusion restaurant,Not Available,479 reviews,4.4,"77 Berwick St, London W1F 8TH","https://www.google.com/maps/place/Fatt+Pundit/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605bfc7dd70a3:0x8cffae89825e1055!8m2!3d51.5143645!4d-0.1357301!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEXYXNpYW5fZnVzaW9uX3Jlc3RhdXJhbnQ"
Avenue,NA,Modern British restaurant,££,433 reviews,4.2,,"https://www.google.com/maps/place/Avenue/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d7a0510fb7:0x8d6888e1c8b3378!8m2!3d51.5058584!4d-0.1382028!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEZbW9kZXJuX2JyaXRpc2hfcmVzdGF1cmFudA"
Maxwell's Bar & Grill,NA,Bar & grill,££,"1,295 reviews",4.1,,"https://www.google.com/maps/place/Maxwell's+Bar+%26+Grill/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cb7dfa3901:0xe31f6a8dcfde2563!8m2!3d51.5117264!4d-0.1246661!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgENYmFyX2FuZF9ncmlsbA"
Cafe Murano St James,NA,Italian restaurant,£££,495 reviews,4.4,"33 St James's St, St. James's, London SW1A 1HD","https://www.google.com/maps/place/Cafe+Murano+St+James/@51.5135313,-0.1438243,12z/data=!3m1!5s0x48761c9b8033b215:0x3db56613580d1f9f!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d63368a67d:0x5ff9295da4e4b98b!8m2!3d51.5072751!4d-0.1396365!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Holy Carrot,NA,Vegan restaurant,Not Available,146 reviews,4.5,"2-4 Hans Cres, London SW1X 0LH","https://www.google.com/maps/place/Holy+Carrot/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605a689ce6adf:0x2203973d0a1af65!8m2!3d51.4992203!4d-0.1601454!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQdmVnYW5fcmVzdGF1cmFudA"
Mestizo Mexican Restaurant,"Fine Mexican cuisine plus tequila shots and cocktails in smart, scarlet space.",Mexican restaurant,££,"2,518 reviews",4.3,"103 Hampstead Rd, London NW1 3EL","https://www.google.com/maps/place/Mestizo+Mexican+Restaurant/@51.5135313,-0.1438243,12z/data=!3m1!5s0x48761b27a58fef15:0x156c53f7c4c93983!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b27a577882f:0x2f6367bc67104dfa!8m2!3d51.5276335!4d-0.1388566!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESbWV4aWNhbl9yZXN0YXVyYW50"
Imad’s Syrian Kitchen,NA,Restaurant,Not Available,276 reviews,4.6,,"https://www.google.com/maps/place/Imad%E2%80%99s+Syrian+Kitchen/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052e5bdb75c9:0x73bb855c16846ddc!8m2!3d51.5127707!4d-0.1384583!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Souk,NA,Halal restaurant,££,"1,087 reviews",3.9,,"https://www.google.com/maps/place/Souk/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604bac28330d5:0x65b3202b07032529!8m2!3d51.5128782!4d-0.1283016!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQaGFsYWxfcmVzdGF1cmFudA"
Karakalpak Restaurant,NA,Restaurant,Not Available,Restaurant,Not Available,London WC2N 6PB,"https://www.google.com/maps/place/Karakalpak+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605630c7560e3:0x3a38c0f6af4f5b48!8m2!3d51.5080496!4d-0.1215366!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSAQpyZXN0YXVyYW50"
Lekki Restaurant and Bar,NA,West African restaurant,Not Available,186 reviews,4.5,"323 Kingsland Rd, London E8 4DL","https://www.google.com/maps/place/Lekki+Restaurant+and+Bar/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761c9687742b53:0x55a520912f1a675!8m2!3d51.5387251!4d-0.0769723!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSARd3ZXN0X2FmcmljYW5fcmVzdGF1cmFudA"
F.K.A.B.A.M. (Formerly Known as Black Axe Mangal),NA,Restaurant,££,364 reviews,4.3,"156 Canonbury Rd, London N1 2UP","https://www.google.com/maps/place/F.K.A.B.A.M.+(Formerly+Known+as+Black+Axe+Mangal)/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b64ce35c83d:0xcab50f70d44bfd6f!8m2!3d51.5459121!4d-0.1020259!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Andy’s Greek Taverna,NA,Greek restaurant,££,"1,680 reviews",4.6,"23 Pratt St., London NW1 0BG","https://www.google.com/maps/place/Andy%E2%80%99s+Greek+Taverna/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b1fc4c32c47:0x9e6a34685177a48!8m2!3d51.5377234!4d-0.1398234!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQZ3JlZWtfcmVzdGF1cmFudA"
Bibimbap Soho,"Bright, modern eatery serving multiple varieties of the signature Korean mixed rice dish.",Korean restaurant,£,"1,720 reviews",4.2,"11 Greek St, London W1D 4DJ","https://www.google.com/maps/place/Bibimbap+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2c8e87663:0xdf96c42b6b954d34!8m2!3d51.5143872!4d-0.1309863!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERa29yZWFuX3Jlc3RhdXJhbnQ"
Burgeri,A large range of ingredients are available to build your own burger at this American-style joint.,Hamburger restaurant,££,"2,260 reviews",4.0,"22 Great Marlborough St, London W1F 7HU","https://www.google.com/maps/place/Burgeri/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d548610009:0x700986b8d34f6d29!8m2!3d51.5142797!4d-0.1396479!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUaGFtYnVyZ2VyX3Jlc3RhdXJhbnQ"
Shapur Indian Restaurant,"Upmarket Indian establishment with art on the walls, plus pre-theatre menu and takeaway.",Indian restaurant,££,260 reviews,3.8,"149 Strand, London WC2R 1JA","https://www.google.com/maps/place/Shapur+Indian+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ca6e3d5b21:0x96ddd7034b7fd997!8m2!3d51.511528!4d-0.1180544!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Wildwood,NA,Pizza restaurant,££,724 reviews,4.0,"35-36 Bow St, London WC2E 7AU","https://www.google.com/maps/place/Wildwood/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cb11e3c84f:0x923a12222a79864!8m2!3d51.5129912!4d-0.1214404!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQcGl6emFfcmVzdGF1cmFudA"
TGI Fridays - Leicester Square,"Casual chain restaurant with a festive vibe serving beer, cocktails & a wide menu of American fare.",American restaurant,££,"3,022 reviews",3.9,"30 Leicester Square, London WC2H 7LA","https://www.google.com/maps/place/TGI+Fridays+-+Leicester+Square/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cdfbaa7b7d:0x9907775db94906db!8m2!3d51.5101582!4d-0.1293771!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETYW1lcmljYW5fcmVzdGF1cmFudA"
The French House,"Compact bar hung with photos, where literary crowd prefer wine to beer and embrace the no-tech rule.",Pub,££,"1,206 reviews",4.5,"49 Dean St, London W1D 5BG","https://www.google.com/maps/place/The+French+House/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2fbf64805:0x5b6a668d1c712399!8m2!3d51.5127422!4d-0.1317461!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEDcHVi"
Hunan,NA,Chinese restaurant,££££,372 reviews,4.5,"51 Pimlico Rd, London SW1W 8NE","https://www.google.com/maps/place/Hunan/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876051762d93f03:0x673ab6e96cf5cdbe!8m2!3d51.490502!4d-0.152743!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESY2hpbmVzZV9yZXN0YXVyYW50"
